,logFC,AveExpr,t,P.Value,adj.P.Val,B
SPNS3,-1.11009211820872,7.51079569282339,-6.52102994752641,3.57851876365424e-09,5.65405964657369e-07,10.7264448935802
ZNF362,-0.487193736339078,9.63696072257151,-4.95757753983368,3.1959818974709e-06,0.000252482569900201,4.26369326231275
IFITM3,1.17658007494906,14.6160269944251,4.67395033501674,9.95543822653089e-06,0.000524319746597294,3.19144414899972
MMP8,2.3539758730804,6.24552101180379,4.54371039549244,1.65710141606598e-05,0.000599507667805869,2.71190305738033
ICOS,-1.00091368268441,9.27778744039946,-4.44436744685392,2.43099609432077e-05,0.000599507667805869,2.35184348572495
CEACAM6,2.00508187485092,7.91711963685465,4.42658190346673,2.6023229005237e-05,0.000599507667805869,2.28791669289105
XRCC5,-0.272048990907394,10.6636734027791,-4.42123742990078,2.65604662951967e-05,0.000599507667805869,2.26873913313822
TFF3,-1.3504557114588,7.46543261129895,-4.32571397810428,3.81778444023758e-05,0.000754012426946922,1.92850698284827
ARG1,1.9382143815493,8.24682712535937,4.24909720826977,5.09038642457691e-05,0.000756490502686294,1.65914419191286
API5,-0.323707627907524,10.4315024179059,-4.24645775715641,5.14081055812621e-05,0.000756490502686294,1.64992151824276
CEACAM8,2.01796703287087,7.91614627812413,4.23583328310191,5.34868832759041e-05,0.000756490502686294,1.61283651117852
HP,1.89643237241403,8.22195962302311,4.21661251099515,5.74549748875667e-05,0.000756490502686294,1.54590367058835
ARHGAP15,-0.311608405182562,12.4491710807572,-4.18915588292528,6.36180633479242e-05,0.00077320415453631,1.450645304232
LCN2,1.58068660828737,10.780928942091,3.99119917540483,0.000131062424612636,0.0014546494903155,0.776466229188628
CD24,-0.745680020686446,8.96964777995622,-3.95064507498659,0.000151580076563253,0.0014546494903155,0.641151296115492
BRD9,-0.268467849019641,8.0158982455587,-3.94279093894744,0.000155893972445594,0.0014546494903155,0.6150572064109
CTSG,1.61479212171967,8.0009396432723,3.9416811359709,0.000156512919844072,0.0014546494903155,0.611373020839256
ELANE,1.89188772282483,9.24779748366952,3.85492006912467,0.000212889350337631,0.0018686954085192,0.325637037359087
DEFA3,2.04812255128226,12.27625076007,3.78583165902891,0.000271153938081298,0.00225485906404448,0.101370323915601
DEFA4,1.80643171001408,9.04380495918967,3.73047846779626,0.000328494406849569,0.00259510581411159,-0.0761839712972376
MPO,1.34714256520292,7.81427586339115,3.71537614279797,0.000346038006314446,0.00260352404750869,-0.124294827256834
DEFA1B,2.02249520171882,11.8178379941272,3.6812243297441,0.000389051033585481,0.00269077943396779,-0.232561091375526
DEFA1,1.78161041714673,13.1195923963694,3.67924336505964,0.000391695740387716,0.00269077943396779,-0.238818405090178
TCN1,1.22932719949803,9.6583368671553,3.66274600633455,0.000414393345765077,0.00272808952628676,-0.290832142362227
BPI,1.39215938312089,8.00224151245708,3.62635674527449,0.000468949540541527,0.00296376109622245,-0.404948289490012
FCRLA,-1.05201918144001,10.9338907893646,-3.57588372414323,0.000555979051853354,0.00337864193049346,-0.561821105797808
RETN,1.57313710241288,8.56499868011965,3.54545575926718,0.000615611099776747,0.00360246495424911,-0.655593986676604
FAR2,0.578163538529345,8.39451181187627,3.52782162061862,0.00065288698608505,0.00366085681402914,-0.709661725139795
GGA2,-0.536607361689135,9.36320931488879,-3.51917726376973,0.000671929415233197,0.00366085681402914,-0.736091439963275
UBE2F,0.483610032821996,11.6800535035295,3.40747668458515,0.000970205599796344,0.00510974949226075,-1.07314944510373
COL17A1,0.857251633731286,7.03442566326786,3.29555232171264,0.0013909986330525,0.00685232314650014,-1.40243109846567
SNURF,-0.245152904433591,8.10780663950372,-3.29402038301582,0.00139779770357388,0.00685232314650014,-1.40687840183357
HIST1H2BD,0.856140586059227,9.71960101063039,3.28659834331763,0.00143118141667408,0.00685232314650014,-1.42840198530136
BCL11A,-0.546351394181273,9.53004060910753,-3.26947553326576,0.00151106835991122,0.00702202355488156,-1.47791157479332
HLA-DOA,-0.632194254430691,9.72390587068663,-3.24624918841424,0.00162611604448243,0.00734075242937782,-1.54474296701904
STRN,0.179063003049599,7.65009867518844,3.21570601655317,0.0017898971050148,0.00785565951645385,-1.63205325927791
CD37,-0.358594213393416,11.7741765929068,-3.15964156783904,0.00213130009678437,0.00902530961985939,-1.79060665275183
