,logFC,AveExpr,t,P.Value,adj.P.Val,B
LOC391692,0.132100333025202,4.64936000821374,3.01771059411784,0.00306347132152142,0.434626722159158,-1.82189897383054
NSUN5B,-0.111663949310535,4.54825818387786,-3.01537137384906,0.00308562642541766,0.434626722159158,-1.82734887160925
API5,-0.173895179716066,5.32970289351145,-3.01063584394742,0.00313093041661101,0.435280650776895,-1.83837072342464
CD38,0.106849851486977,4.57431754531298,3.00273722366558,0.00320786200556812,0.440128433923847,-1.85672196209527
HLA-DPA1,-0.343805686579146,7.46456544748092,-2.9960601392602,0.00327425104109186,0.440128433923847,-1.87220327942846
LOC388248,0.154539203336749,4.62460338346565,2.98684226667516,0.00336798414388533,0.440128433923847,-1.89352756273224
C3orf10,0.220865459703462,6.08852434844275,2.98660920901345,0.00337038573921157,0.440128433923847,-1.89406598681868
UBE2F,0.250762422990448,8.52571418083206,2.98130243967786,0.00342549919023112,0.440128433923847,-1.90631635491559
LGALS9,-0.214940714959864,5.25493652764122,-2.98053504270521,0.00343353731688692,0.440128433923847,-1.90808631470263
SPSB3,0.222318546770417,8.13446166354198,2.97862685448729,0.00345360004199936,0.440128433923847,-1.91248576992858
MGC52498,0.0833582708641615,4.50552404525191,2.97288033015727,0.00351467282467462,0.442642030448727,-1.92572030014085
LOC648749,0.123166528664437,4.55249388045802,2.96196841199939,0.00363338611708571,0.444139920299779,-1.95079115327576
USPL1,-0.0881056761066451,4.53122118263359,-2.9586356142927,0.00367037308360015,0.444139920299779,-1.95843283215748
LPAR3,0.0947228119478638,4.52044964328244,2.95817686846781,0.00367549121255766,0.444139920299779,-1.95948410404608
PSMB2,-0.215805886023994,5.54787680958779,-2.9552290293938,0.00370853653278508,0.444139920299779,-1.96623612311165
NIPBL,-0.183070761116043,5.14888163690076,-2.94875708337472,0.00378204760236006,0.444139920299779,-1.98103997839746
LOC100131381,0.130384290946707,4.56208837300763,2.94472329751506,0.00382854017177832,0.444139920299779,-1.99025281579315
IRF2BP2,-0.125543659470858,4.81639509399237,-2.94306787016238,0.00384777184363259,0.444139920299779,-1.9940305636367
TEX11,0.209820322164002,4.98346743490076,2.94092037273231,0.00387285234563875,0.444139920299779,-1.99892853347668
CCDC6,-0.186966072266187,5.31786683993893,-2.93608080900327,0.00392992498170358,0.444139920299779,-2.00995532843336
C7orf70,-0.181720109024959,5.47706658264886,-2.93511081805223,0.00394145655567295,0.444139920299779,-2.01216355747941
VPREB3,-0.32054823705583,5.35712441370229,-2.92479812130216,0.0040659936480126,0.453400645853905,-2.03560234349621
HLA-DRB4,-0.281660293854545,5.67163383696183,-2.91381734167433,0.00420256178798666,0.463234664423735,-2.06048200919974
MIR106A,0.109503001237853,4.57168581235878,2.91080710659052,0.0042407283618427,0.463234664423735,-2.06728845387617
LOC100129141,0.140595245373121,12.2456277825191,2.90399803355497,0.00432823606279842,0.467034323827827,-2.08266222673371
ZBTB44,0.218405480978845,5.78783318033588,2.88829181849652,0.00453643718589429,0.467034323827827,-2.11800657168105
DEFA3,-0.72297789299651,11.2560732067023,-2.88825719624451,0.00453690610537744,0.467034323827827,-2.11808430193229
LOC441642,0.204923447294759,5.34590730634351,2.8793800863212,0.00465861266955771,0.467034323827827,-2.13798785842221
LOC387753,0.324340715778775,6.13300113303053,2.87818637025957,0.00467520485263327,0.467034323827827,-2.14066030059394
BTN3A2,-0.156928669257672,4.84850798952672,-2.8777200461351,0.00468170126106722,0.467034323827827,-2.14170402915351
IFITM3,-0.480185717263277,7.25102769847328,-2.87695715956445,0.00469234693692986,0.467034323827827,-2.14341121167325
CD8B,-0.0991890510539992,4.56301329427481,-2.87569473009959,0.004710012169363,0.467034323827827,-2.14623541358801
JARID1A,-0.192033698769013,5.39138728780916,-2.86999347608317,0.00479055102919953,0.467034323827827,-2.15897651148912
C6orf176,0.149846288383791,4.79275640675572,2.86502201975924,0.00486180718505041,0.467034323827827,-2.17006891736474
CDYL2,0.120492241832331,4.63487944558779,2.86340986867582,0.0048851216692395,0.467034323827827,-2.1736624262466
ATPBD3,0.0987141566948488,4.56876961585496,2.86271331614481,0.00489522663304122,0.467034323827827,-2.17521451378314
LOC643873,-0.250259797476092,5.22990530874809,-2.86225804162799,0.00490184168196007,0.467034323827827,-2.17622879992134
TRAPPC6B,0.185229792823689,5.62839653661832,2.86136581396655,0.00491482930002333,0.467034323827827,-2.17821615213831
SCD,-0.153615618913121,4.73264322545038,-2.86033127021172,0.0049299279395184,0.467034323827827,-2.18051983220573
LOC727732,0.123271186923277,4.67560288018321,2.85683615273871,0.00498125178846793,0.467757021013589,-2.18829731337773
LOC728190,0.222990333931849,4.69339827103817,2.85333028383428,0.00503322407271154,0.46852751042067,-2.19609049164944
KCNK13,0.0898801649663811,4.50861889320611,2.84925876523672,0.00509420384793652,0.469389718131746,-2.20513070228146
CCDC51,0.181013396927716,5.07711177177099,2.84612926428682,0.00514153318767854,0.469389718131746,-2.21207173815946
LOC649897,0.137822906290474,4.80739242131298,2.843995756253,0.00517402958800056,0.469389718131746,-2.2167999545508
ZXDC,0.103406866004069,4.58871814673282,2.82985623601434,0.00539418272094792,0.4852497985525,-2.24805820451018
SURF2,0.0821423659315851,4.56323755641221,2.82612313411275,0.00545371789938323,0.486517084274146,-2.25628852963105
LOC100130561,-0.295553625141343,6.11621788310687,-2.82102994710272,0.00553591139202394,0.487609388889826,-2.26750227651303
LOC642073,-0.183402853981768,4.56544290139695,-2.81740837768134,0.00559504220030106,0.487609388889826,-2.27546530333622
TESK1,-0.0890695589334341,4.55004250772519,-2.81413449415635,0.00564899166544327,0.487609388889826,-2.28265623277304
HDAC9,0.118321444962979,4.61536580491603,2.80994730400364,0.00571868293616163,0.487609388889826,-2.29184265489484
PARP8,-0.204993097582031,5.69239567501527,-2.80875093389563,0.00573873879715033,0.487609388889826,-2.29446523858044
STK16,0.117706654367108,4.99283894005343,2.80648292170045,0.00577693578681088,0.487609388889826,-2.29943433394499
NEFL,0.112398535534255,4.58796908274809,2.8033790936145,0.00582958509549933,0.487609388889826,-2.30622902517613
CDK2,-0.118528800166503,4.75499257536641,-2.80333361304539,0.00583035981110674,0.487609388889826,-2.30632853977057
PRDX5,0.223859920080453,9.27649889287023,2.79902321785549,0.00590421054860237,0.488114736674619,-2.31575363198026
AKAP7,0.229729501939718,5.97088677150382,2.79206833746406,0.00602516949884906,0.488114736674619,-2.33093464327644
CHRNB1,-0.115725207864844,4.56710542378626,-2.79155431792434,0.00603419830800071,0.488114736674619,-2.33205533825246
VWCE,0.308932294017364,5.33639385879389,2.79111709271322,0.00604188791820329,0.488114736674619,-2.33300846099408
FDPS,0.189651427213426,5.40089221354962,2.78782642553657,0.00610004896572543,0.488114736674619,-2.34017774864767
CIR1,-0.184412552351372,5.02097920794656,-2.78726719737709,0.00610998362581962,0.488114736674619,-2.34139539464657
IFT20,0.206669039093148,5.60328450930534,2.77644843830017,0.00630510206929135,0.499971241864917,-2.36491009672666
CDCA8,0.104062419852237,4.56635317129008,2.77219350646087,0.00638338256659338,0.502456693936633,-2.37413648318583
C22orf25,0.281854070441706,7.55657556528244,2.76913741624648,0.00644015200721771,0.503225016330406,-2.38075571678889
LOC100128775,0.102653001811747,4.59715093727481,2.76046154583585,0.00660382599922168,0.511202742998778,-2.39951233025783
LOC283332,0.0965264931454557,4.54328744348092,2.75641229812286,0.00668150420902658,0.511202742998778,-2.4082489906746
IDH3B,-0.162173869057943,5.53906368364122,-2.75620464765378,0.00668550995047444,0.511202742998778,-2.40869671668114
