"x"
"EYS"
"EZR"
"F2R"
"FAM104B"
"FAM107B"
"FAM111A"
"FAM115A"
"FAM13A"
"FAM153B"
"FAM175A"
"FAM177A1"
"FAM178A"
"FAM38A"
"FAM39DP"
"FAM40B"
"FAM46A"
"FAM63A"
"FAM73A"
"FANCD2"
"FBXL10"
"FBXL11"
"FCF1"
"FCGBP"
"FGD3"
"FHOD1"
"FIG4"
"FKBP14"
"FKTN"
"FLJ10213"
"FLJ12078"
"FLJ20254"
"FLJ25363"
"FLJ35390"
"FLJ36131"
"FLJ37396"
"FLJ38717"
"FLJ39653"
"FLJ40722"
"FLJ42957"
"FLJ44124"
"FLJ45256"
"FLJ46309"
"FLNA"
"FMNL1"
"FOXO1"
"FRAP1"
"FRYL"
"FUT6"
"GABPB1"
"GABPB2"
"GAK"
"GALNT3"
"GANAB"
"GATS"
"GCC1"
"GCN1L1"
"GDI1"
"GDPD1"
"GDPD3"
"GGA1"
"GGA2"
"GIMAP8"
"GJC1"
"GLE1"
"GLG1"
"GLS"
"GLUD1"
"GNB4"
"GNL3L"
"GOLGA8A"
"GOLGA8B"
"GORASP1"
"GPR1"
"GPR114"
"GPR89B"
"GPX8"
"GRIPAP1"
"GSDMB"
"GSK3B"
"GSTM2"
"GSTTP2"
"GVIN1"
"H1FX"
"HAL"
"HCG2P7"
"HDAC7"
"HDC"
"HEATR2"
"HEXDC"
"HIATL2"
"HMHA1"
"HNRNPU"
"HNRNPUL2"
"HNRPUL2"
"HOOK1"
"HSCB"
"HSD17B7"
"HSPA9"
"HSPC268"
"ICA1"
"IKBKE"
"IKZF1"
"IL11RA"
"IL17RA"
"IL17RD"
"IL18"
"ILF3"
"IMAA"
"INTS1"
"INTS3"
"INTS6"
"IPO13"
"IPO9"
"IPP"
"IRF5"
"ISG20L2"
"ITGA2B"
"ITGAL"
"ITGAX"
"ITIH5"
"ITPKB"
"ITPRIPL2"
"IVNS1ABP"
"JAM3"
"JARID1A"
"KAT2A"
"KCNH6"
"KCNK6"
"KCTD12"
"KDM5B"
"KDM6B"
"KHSRP"
"KIAA0101"
"KIAA0408"
"KIAA0492"
"KIAA0913"
"KIAA1267"
"KIAA1530"
"KIAA1545"
"KIAA1715"
"KIAA1751"
"KIF1B"
"KIFC2"
"KLF12"
"KLHL28"
"KLHL8"
"KNTC1"
"KTELC1"
"LARP4B"
"LCOR"
"LDLRAP1"
"LEP"
"LEPROT"
"LILRB1"
"LILRB3"
"LIN52"
"LLGL1"
"LLPH"
"LMF2"
"LMOD3"
"LOC100127975"
"LOC100128062"
"LOC100128084"
"LOC100128098"
"LOC100128274"
"LOC100128288"
"LOC100128460"
"LOC100128498"
"LOC100128505"
"LOC100128510"
"LOC100129055"
"LOC100129094"
"LOC100129211"
"LOC100129269"
"LOC100129362"
"LOC100129441"
"LOC100129502"
"LOC100129539"
"LOC100129571"
"LOC100129758"
"LOC100129905"
"LOC100130053"
"LOC100130168"
"LOC100130229"
"LOC100130276"
"LOC100130367"
"LOC100130492"
"LOC100130516"
"LOC100130598"
"LOC100130604"
"LOC100130764"
"LOC100130835"
"LOC100131096"
"LOC100131452"
"LOC100131541"
"LOC100131718"
"LOC100131767"
"LOC100131786"
"LOC100131835"
"LOC100131850"
"LOC100131989"
"LOC100132323"
"LOC100132347"
"LOC100132391"
"LOC100132526"
"LOC100132585"
"LOC100132593"
"LOC100132707"
"LOC100132727"
"LOC100133019"
"LOC100133129"
"LOC100133163"
"LOC100133177"
"LOC100133233"
"LOC100133298"
"LOC100133465"
"LOC100133516"
"LOC100133607"
"LOC100133649"
"LOC100133772"
"LOC100133876"
"LOC100133950"
"LOC100134053"
"LOC100134144"
"LOC100134159"
"LOC100134393"
"LOC100134868"
"LOC100190938"
"LOC100190986"
"LOC123688"
"LOC144438"
"LOC151162"
"LOC153561"
"LOC158301"
"LOC163233"
"LOC202781"
"LOC221442"
"LOC23117"
"LOC255167"
"LOC282997"
"LOC286208"
"LOC339192"
"LOC388969"
"LOC389517"
"LOC389765"
"LOC390940"
"LOC399900"
"LOC400446"
"LOC400713"
"LOC400721"
"LOC400986"
"LOC401098"
"LOC401152"
"LOC440157"
"LOC440345"
"LOC440366"
"LOC440704"
"LOC441124"
"LOC441268"
"LOC442535"
"LOC554203"
"LOC642333"
"LOC642678"
"LOC642934"
"LOC642947"
"LOC643011"
"LOC643313"
"LOC643509"
"LOC643624"
"LOC643882"
"LOC644162"
"LOC644250"
"LOC644591"
"LOC644634"
"LOC644642"
"LOC644745"
"LOC644949"
"LOC645233"
"LOC645452"
"LOC645895"
"LOC646034"
"LOC646547"
"LOC646808"
"LOC646897"
"LOC646916"
"LOC646936"
"LOC646996"
"LOC647389"
"LOC647834"
"LOC648059"
"LOC648852"
"LOC648921"
"LOC649841"
"LOC650128"
"LOC651309"
"LOC651612"
"LOC653080"
"LOC653086"
"LOC653158"
"LOC653489"
"LOC653829"
"LOC727762"
"LOC727808"
"LOC727908"
"LOC727913"
"LOC727962"
"LOC728014"
"LOC728153"
"LOC728457"
"LOC728620"
"LOC728640"
"LOC728653"
"LOC728755"
"LOC728779"
"LOC728809"
"LOC728903"
"LOC728953"
"LOC729090"
"LOC729120"
"LOC729142"
"LOC729324"
"LOC729439"
"LOC729446"
"LOC729513"
"LOC729603"
"LOC729978"
"LOC730060"
"LOC730202"
"LOC730313"
"LOC730316"
"LOC730990"
"LOC730993"
"LOC730994"
"LOC731542"
"LOC731789"
"LOC732360"
"LOC791120"
"LOC88523"
"LOC90586"
"LOC92249"
"LONP2"
"LPAR2"
"LPP"
"LRAP"
"LRRC37B2"
"LRRFIP1"
"LRSAM1"
"LSG1"
"LYRM7"
"LYSMD4"
"MAFF"
"MAGT1"
"MAN1B1"
"MAN2A1"
"MAN2A2"
"MAN2B1"
"MAN2C1"
"MAOA"
"MAP4K2"
"MAPK8IP3"
"MAST3"
"MAT2A"
"MBD4"
"MBOAT2"
"MBTD1"
"MCART1"
"MCHR2"
"MCM8"
"MED12"
"MED13L"
"MFSD11"
"MGC10997"
"MGC12760"
"MGC16703"
"MGC26356"
"MGC52000"
"MGC5457"
"MGEA5"
"MGRN1"
"MICAL1"
"MKL1"
"MLL4"
"MLL5"
"MLLT6"
"MMS19"
"MOSPD2"
"MOV10"
"MPPE1"
"MRP63"
"MSH3"
"MSL3L1"
"MTF2"
"MTMR14"
"MTMR4"
"MUS81"
"MX2"
"MYO1G"
"MYO3B"
"MYO9B"
"N4BP2"
"N4BP2L2"
"NADSYN1"
"NAG18"
"NARS"
"NASP"
"NBEAL2"
"NBPF10"
"NBPF20"
"NBPF8"
"NCLN"
"NCOA1"
"NCOA3"
"NCOR2"
"NCRNA00092"
"NFAT5"
"NFATC2IP"
"NFYB"
"NISCH"
"NLRP8"
"NOL6"
"NOL8"
"NPLOC4"
"NRBP2"
"NT5DC1"
"NUB1"
"NUBPL"
"NUP210"
"OCIAD1"
"OGDH"
"ORC6L"
"OSBP"
"OTUD5"
"P2RX1"
"PACS1"
"PAN2"
"PAN3"
"PAPD5"
"PAQR8"
"PARP10"
"PARP12"
"PARP14"
"PARP6"
"PATE2"
"PCDHB19P"
"PCDHB9"
"PCNT"
"PCYOX1"
"PDCD7"
"PDE4C"
"PDE7A"
"PDPR"
"PEX19"
"PEX6"
"PGK1"
"PHCA"
"PHF15"
"PHIP"
"PHKA2"
"PHKB"
"PIAS4"
"PIGX"
"PIK3C2B"
"PIK3CG"
"PIP5K2B"
"PITPNM1"
"PKN2"
"PLA2G2D"
"PLA2G4B"
"PLCB2"
"PLDN"
"PLIN5"
"PLOD1"
"PLXNA4"
"PLXNB2"
"PNPLA6"
"PNPLA7"
"PNPT1"
"POFUT1"
"POLG"
"POLR2A"
"POLR2J4"
"POLR3A"
"POMGNT1"
"PPA2"
"PPIG"
"PPM1F"
"PPM1K"
"PPP2R2A"
"PPP2R3A"
"PPP2R5E"
"PPRC1"
"PRAM1"
"PREX1"
"PRKCA"
"PRKD2"
"PRKDC"
"PRO0628"
"PRO1853"
"PRPF3"
"PRRG4"
"PSMD12"
"PTBP1"
"PTDSS2"
"PTGR2"
"PTK2"
"PTP4A2"
"PTPLAD2"
"PTPN4"
"PUM2"
"QRFPR"
"RAB11FIP3"
"RAB3GAP1"
"RABGAP1"
"RAD51"
"RAD54L2"
"RASA3"
"RASAL3"
"RASSF6"
"RAXL1"
"RBBP6"
"RBM12B"
"RBM14"
"RBM3"
"RBM6"
"RCN1"
"RDH11"
"RDH5"
"REM2"
"RFP"
"RHBDL2"
"RHOQ"
"RHOT2"
"RIPK1"
"RNF166"
"RNF20"
"RNF31"
"ROCK2"
"RPL7L1"
"RRAGC"
"RRBP1"
"RRP7B"
"RSPRY1"
"RUNDC2C"
"RUNX1"
"RUSC1"
"RYBP"
"SASH3"
"SCARNA3"
"SCRIB"
"SDHALP1"
"SDHAP2"
"SEC16A"
"SEC24C"
"SEC61A1"
"SEMA3E"
"SETD3"
"SETDB1"
"SF1"
"SF3B3"
"SGSM3"
"SH2B1"
"SHC1"
"SHCBP1"
"SHROOM4"
"SIGLEC6"
"SIK3"
"SIN3B"
"SIPA1"
"SLC11A2"
"SLC16A12"
"SLC25A20"
"SLC30A7"
"SLC31A1"
"SLC36A4"
"SLC44A4"
"SLC4A5"
"SLC5A6"
"SLC5A8"
"SLC9A3R1"
"SLC9A8"
"SLFN11"
"SMARCD2"
"SMCR5"
"SMCR7L"
"SMG7"
"SNAPC1"
"SNX2"
"SNX6"
"SOLH"
"SORL1"
"SP1"
"SPATA13"
"SPG7"
"SPN"
"SPTBN1"
"SRRM2"
"SSTR2"
"STAG3L2"
"STAG3L3"
"STAT1"
"STAT2"
"STIM1"
"STIP1"
"STK10"
"STK11IP"
"STK36"
"STK38"
"SULT1A1"
"SYAP1"
"SYNJ2BP"
"SYT11"
"SYTL2"
"TAOK1"
"TAPBP"
"TAZ"
"TBC1D10C"
"TBCD"
"TCIRG1"
"TDG"
"TDP1"
"TDRD1"
"TECPR1"
"TGFBI"
"TGFBR3"
"THBS3"
"TMEM106A"
"TMEM137"
"TMEM156"
"TMEM17"
"TMEM191A"
"TMEM62"
"TMEM63A"
"TNFSF14"
"TNFSF15"
"TNPO1"
"TNPO2"
"TNPO3"
"TOP3A"
"TOPBP1"
"TPM2"
"TRIB2"
"TRIM13"
"TRIM25"
"TRIM38"
"TRIM52"
"TROVE2"
"TRPC4AP"
"TTC15"
"TTC17"
"TUBGCP2"
"TUG1"
"TYK2"
"TYMP"
"UBA1"
"UBA7"
"UBE1"
"UBE4B"
"UBR3"
"UBR4"
"UBXN11"
"UBXN2A"
"UGCGL1"
"ULK1"
"UNC93B1"
"UNKL"
"UPF2"
"UPLP"
"USF1"
"USP14"
"USP32"
"USP49"
"USP5"
"VAMP2"
"VAV1"
"VCL"
"VENTX"
"VEZF1"
"VEZT"
"VHL"
"VIL2"
"VIPR1"
"VPS13C"
"VPS37B"
"VPS41"
"VPS4A"
"WASH5P"
"WDR22"
"WDR48"
"WDR6"
"WDR74"
"XAF1"
"XPC"
"XPNPEP1"
"XPNPEP3"
"XRCC2"
"XRN1"
"YRDC"
"ZAP70"
"ZBTB43"
"ZBTB48"
"ZCCHC6"
"ZFC3H1"
"ZFP91"
"ZFYVE20"
"ZMAT3"
"ZMYND11"
"ZNF14"
"ZNF148"
"ZNF160"
"ZNF212"
"ZNF223"
"ZNF264"
"ZNF281"
"ZNF318"
"ZNF320"
"ZNF324"
"ZNF394"
"ZNF398"
"ZNF430"
"ZNF468"
"ZNF483"
"ZNF486"
"ZNF493"
"ZNF500"
"ZNF526"
"ZNF549"
"ZNF562"
"ZNF577"
"ZNF600"
"ZNF641"
"ZNF652"
"ZNF669"
"ZNF674"
"ZNF682"
"ZNF69"
"ZNF716"
"ZNF738"
"ZNF763"
"ZNF773"
"ZNF786"
"ZNF789"
"ZNF84"
"ZNF845"
"ZNF860"
"ZNF93"
"ZNFX1"
"ZYG11B"
