,logFC,AveExpr,t,P.Value,adj.P.Val,B
ADRA1B,0.157998049929649,4.63835440233588,2.56333060936489,0.0115016783815775,0.90496605503798,-2.95509684307094
PTMA,0.275107026980438,6.07061983850382,2.55982757586899,0.0116125248985992,0.90496605503798,-2.96102203009497
EEF1G,-0.286636852409232,9.66500023961069,-2.55581667459361,0.0117406184633312,0.90496605503798,-2.96779754476321
TSC22D3,-0.315669734330347,8.19378574093893,-2.55004623583507,0.0119271293746555,0.90496605503798,-2.97752909216672
CHX10,0.195525901167198,4.61854784331298,2.54943817403878,0.011946936967569,0.90496605503798,-2.97855343568387
LOC729941,0.130434048155416,4.66717321466412,2.5436358986109,0.0121374348263919,0.90496605503798,-2.98831721343908
LOC100132717,-0.194942282765753,5.12563385823664,-2.53964357139103,0.0122700859474885,0.90496605503798,-2.9950239825407
LOC647302,-0.233840043575859,6.52768471318321,-2.53349407781481,0.0124769549562707,0.90496605503798,-3.00533653960486
CRY1,0.157761608778076,4.69315209341985,2.52937376248424,0.0126173047459996,0.90496605503798,-3.01223394468431
LOC653438,-0.208366619252601,5.14219169422901,-2.52803790673258,0.0126631103680096,0.90496605503798,-3.01446805199346
CDAN1,0.343011000208825,10.0785225212519,2.52756056855714,0.0126795140548978,0.90496605503798,-3.01526610912719
EMP3,-0.20910117172839,8.25232441249618,-2.52745609091753,0.0126831069571411,0.90496605503798,-3.01544076665404
PRKCA,0.148786632042997,4.78448810822137,2.52196799569672,0.0128731244155954,0.90496605503798,-3.02460642419111
SOX13,0.151306559216217,4.64873668736641,2.51970625905828,0.0129521723684393,0.90496605503798,-3.02837865600468
LOC100130552,0.122367066749415,4.5419690721145,2.51603995413145,0.0130812331278828,0.90496605503798,-3.03448717808938
LOC100133477,-0.22877755617232,8.47380869380153,-2.51526898929996,0.0131085184746968,0.90496605503798,-3.03577070741824
DENR,0.212569287974893,6.2681665261374,2.51511848125194,0.0131138510660287,0.90496605503798,-3.03602123817914
LOC648024,-0.317806386908027,5.60578504868702,-2.51422543311389,0.0131455322371703,0.90496605503798,-3.0375075058368
LOC652685,0.097523772254061,4.56025730377863,2.51037254533,0.0132830008586122,0.90496605503798,-3.04391440906518
LOC653696,0.150648586726488,4.63732432282443,2.50987829385504,0.013300728151049,0.90496605503798,-3.04473566657353
DCTN4,0.270164885632282,5.59375182303053,2.50695989053571,0.0134058342588957,0.90496605503798,-3.04958204164287
LOC730432,0.291841854888483,6.87522249452672,2.50671618745451,0.0134146447102906,0.90496605503798,-3.04998651688542
LOC388621,0.314279068120764,10.3353235090916,2.50560345102068,0.0134549386109284,0.90496605503798,-3.05183289174808
HOPX,-0.556348741272097,6.16319451432061,-2.50200580252936,0.0135859563595608,0.90496605503798,-3.05779757122724
SULT1A2,-0.267131644429188,5.17258642956489,-2.49870268719658,0.0137072505516701,0.90496605503798,-3.06326729197734
SYNCRIP,0.140683066787379,4.86212732593893,2.49517726161293,0.0138377746864998,0.90496605503798,-3.06909812506554
LOC401238,0.107612964296719,4.5558734630687,2.49446475145904,0.0138642888690227,0.90496605503798,-3.07027569168975
RPL35A,-0.153114645845318,11.9486018890076,-2.49435592342302,0.0138683426086103,0.90496605503798,-3.07045552588051
TRIM3,0.201542824114087,4.8348046240916,2.49145425633284,0.0139768180162354,0.90496605503798,-3.07524787199862
EEF1A1,-0.239312341133107,11.9428453696947,-2.49095804248956,0.0139954440546676,0.90496605503798,-3.07606691873523
LOC646916,0.114196178588553,4.56541623667939,2.48723029342377,0.0141360800781106,0.90496605503798,-3.08221531651827
UBE2Q2,0.241321523780605,5.48218927923664,2.48120862022263,0.0143659243702564,0.90496605503798,-3.09213007452455
BCL3,-0.312641156484741,5.82860749321374,-2.47980918141683,0.0144198154088252,0.90496605503798,-3.09443123284683
CNPY3,-0.199486161293169,5.22226866540458,-2.47443891020941,0.0146282970765184,0.90496605503798,-3.10325117423461
LOC286157,-0.270285007632337,8.26813782175573,-2.47165681263474,0.0147373555146093,0.90496605503798,-3.10781375693099
LOC653663,0.0924897585813087,4.52397982650382,2.47078128757722,0.0147718257993525,0.90496605503798,-3.10924866276535
ARHGAP15,-0.234355518384998,7.72828973803053,-2.4700923747348,0.0147989994845196,0.90496605503798,-3.11037741267987
QPCT,-0.387224930792591,6.98793387298473,-2.46833726066671,0.0148684302004717,0.90496605503798,-3.11325182513318
