,logFC,AveExpr,t,P.Value,adj.P.Val,B
DIS3L,-0.119005200510789,9.52126372195423,-1.77581624786051,0.0778888811679219,0.434837097203655,-4.58801562577204
HIST1H2AC,0.198909759579262,11.4773275421416,1.75420786895945,0.0815358434517931,0.434837097203655,-4.6236206302495
ICOS,-0.233652948887897,9.23168421151358,-1.74825948477353,0.0825640057981623,0.434837097203655,-4.63334891236644
ADPRH,0.1076630083527,7.83051563402711,1.71847085033778,0.0878737785181147,0.447872806640714,-4.68159119843348
SEC61A1,-0.0961494981414923,11.7428387449966,-1.68899201990252,0.0933990654093665,0.456730806457932,-4.72855005180007
ZNF787,0.10139498110401,9.83863838704409,1.6579665420655,0.0995150801864213,0.456730806457932,-4.77713087905892
MAPK1,0.11187992255301,10.2115372840587,1.65197730978518,0.100732121787388,0.456730806457932,-4.78640946217086
ARHGAP15,-0.069650966852549,12.4334347492684,-1.63576518718776,0.104086708439852,0.456730806457932,-4.81136357852184
GRWD1,-0.138059240319161,8.78750620749444,-1.62804513602085,0.105715354040941,0.456730806457932,-4.82316332560656
HLA-DMA,0.136392304642251,12.0847625722278,1.6222282391004,0.106955948347744,0.456730806457932,-4.83201872263099
CLEC12A,0.251483858263348,10.4840044294938,1.58646141209535,0.114842259925226,0.473573531300258,-4.885797960035
ARPC1B,0.133047438070086,11.0863402250961,1.57145805881619,0.11828507927899,0.473573531300258,-4.90801316790138
BIRC3,-0.143072987786423,11.1015360169461,-1.56399560110467,0.120027691557685,0.473573531300258,-4.91898690108674
PABPN1,-0.07676941182668,11.0791416277412,-1.5519249411373,0.122889334071586,0.473573531300258,-4.93663042526057
N4BP2L1,0.0888606759651047,8.92397539208256,1.53568709113936,0.126823540035412,0.477098079180836,-4.96015691011373
GGA2,-0.13546016966024,9.34305524253117,-1.49505409843774,0.137102634982428,0.497854010697878,-5.01798060121963
VNN2,0.246205923383601,12.3942635849438,1.48917247144209,0.138642889055105,0.497854010697878,-5.02622632214306
ARHGEF11,0.113887584294334,6.96981062709847,1.47122917618982,0.143425091612131,0.498917197456442,-5.05118740193397
LMO2,0.15196411159596,11.0260010435023,1.45494913670782,0.147873744338015,0.498917197456442,-5.07358107324721
PPIG,-0.108470760761179,7.18858821715928,-1.45300486682856,0.148412077724385,0.498917197456442,-5.07623933049125
RPLP0,-0.147251930022609,11.0984380705097,-1.40664001984848,0.161702467433049,0.532270621967118,-5.13860872442133
YY1,-0.0897914613832592,11.1069332594505,-1.36677387972648,0.173839980206711,0.546383865352845,-5.19066492724101
ASXL1,-0.0750367119632343,9.07793541878116,-1.36229421006668,0.175245736786547,0.546383865352845,-5.19642340233755
TCN1,0.259394089384034,9.72730441609742,1.35874869188029,0.176364412234146,0.546383865352845,-5.20096801342131
UBAP2L,-0.0723066623090341,10.3557864212069,-1.3442664361942,0.180989726206187,0.549930321934184,-5.21941150927923
PRKAB1,0.0924846186006934,8.68202453453987,1.30044829719975,0.195538131627391,0.565477763814268,-5.27404209712151
HIST1H2BD,0.187747279481235,9.7644556347238,1.29633243970373,0.196947963715999,0.565477763814268,-5.27908288515838
EFS,0.052974532345477,5.69817435770243,1.2954507809157,0.197250939846079,0.565477763814268,-5.28016064628822
NCOA3,-0.0410890031365857,8.82087250329981,-1.27694902092953,0.20368868952142,0.565477763814268,-5.30261256976077
MED14,-0.0517693818837813,8.49544776404642,-1.276061141348,0.20400147175578,0.565477763814268,-5.30368208597309
CD74,0.102738040241236,13.6357866911308,1.21174435221978,0.227607612061954,0.620034529410151,-5.37922224178241
CD37,0.0844651193585967,11.6823920974082,1.18668548729982,0.237318345496321,0.635530484549471,-5.40761929835275
ARPC4,0.0614195276414028,11.5483484922914,1.1400208004138,0.25618243919388,0.674613756543885,-5.45895051879177
EWSR1,-0.0885784857682971,10.5401649680461,-1.09220586549773,0.276578282940763,0.716383093518698,-5.50945085061594
FCRLA,-0.176555077245577,10.8545399673872,-1.06049386450131,0.290706862397862,0.740833617078421,-5.54177123799134
PRB3,0.0320994893801428,6.42331962643514,1.04947745068907,0.295727866327822,0.741666712377713,-5.55277981542246
MS4A3,0.187785392339821,7.33385235788414,0.981490442064212,0.328007656952011,0.799840079667726,-5.61821315614858
ACTG1,-0.045442728071445,13.8737984410273,-0.931769658521335,0.353025161677749,0.799840079667726,-5.6633313685623
WDR4,-0.044463439884359,7.24854149271835,-0.912853090882468,0.362855406498422,0.799840079667726,-5.67988891962371
INTS7,-0.0675881192195021,7.77129206738613,-0.906178566785346,0.366364852124553,0.799840079667726,-5.68565102797603
HMBS,-0.20621168156037,9.3311533487801,-0.898252295305352,0.370560149354871,0.799840079667726,-5.69243949987106
PLXDC1,0.0432243150964114,6.86958213427056,0.89644116861607,0.371522975485392,0.799840079667726,-5.69398237156574
HLA-DRB4,0.150723886677305,9.84377324286063,0.888924457582212,0.375535725267474,0.799840079667726,-5.70035285206295
STRN,0.0279402930754126,7.6645496495264,0.882816067455707,0.378816496405489,0.799840079667726,-5.70549071533012
TRAPPC6B,-0.0762543188709911,6.22776655112915,-0.873462713756803,0.383874535715894,0.799840079667726,-5.71329008917198
TTLL1,-0.0384110623855317,6.94177601329803,-0.86288509928124,0.389644693235773,0.799840079667726,-5.7220113371864
MGEA5,-0.0438843880090195,12.852266171222,-0.859018775504798,0.391767033399842,0.799840079667726,-5.72517289438844
USPL1,-0.0598670898552741,9.26649182503749,-0.858109196068818,0.392267356688814,0.799840079667726,-5.72591463194737
MMP8,0.255666690007973,6.48545871832154,0.85785903452218,0.39240502918326,0.799840079667726,-5.72611849566216
VPREB3,-0.202831148282322,10.3143935149901,-0.856734306475618,0.393024371379554,0.799840079667726,-5.7270343418451
SCD,-0.0915304596437843,8.73877794553236,-0.853411208340582,0.394857760848624,0.799840079667726,-5.72973333761529
ARHGEF1,-0.055156178280713,8.9843033275752,-0.829908953326671,0.407972804860016,0.815945609720033,-5.74852538521369
RTEL1,-0.0366028454017759,6.90579012443737,-0.801556409616849,0.424138779050019,0.837674088623787,-5.77050419046243
ARG1,-0.193195457838975,8.62506643334639,-0.762060763166934,0.447278122111465,0.872468435723598,-5.79985942280423
FAM65A,0.0466922263934876,9.91196237587338,0.751344614564328,0.453679326013729,0.87416260378255,-5.80757065573396
UBE2F,0.0614642358310576,11.7253465446636,0.716684481602501,0.474737036846595,0.897227010355664,-5.83176987840971
TEX11,0.029901958524351,5.7875221656008,0.711805264879006,0.477744349326869,0.897227010355664,-5.83508542988527
LPAR3,0.039258338946695,7.06834197225529,0.703825309917934,0.48268541696349,0.897227010355664,-5.84045955743887
TMF1,0.0247377092346613,7.42705816923096,0.674076586806747,0.501350201692795,0.913723939683704,-5.85996372463428
FBXO7,0.142690875470729,10.050343781741,0.663854673181638,0.507851637691306,0.913723939683704,-5.86647241744613
SOCS7,0.0238417174765953,6.49325877794553,0.662197982961102,0.508909536026367,0.913723939683704,-5.86751799224068
SUSD5,0.04702864491661,7.33520080835583,0.639827495457728,0.523307943596175,0.926885376005396,-5.88138228791508
ZNF362,-0.0388464414220003,9.58100554994146,-0.632648940407256,0.527972682534719,0.926885376005396,-5.88573089894959
LRP3,0.0643782060084398,7.64770602969082,0.613917226838049,0.5402448892761,0.93800760995191,-5.89684842962392
BANF1,-0.0333843009941162,9.44687182049407,-0.586949425154388,0.558162679727471,0.95858373257544,-5.91227056675104
TMEM101,0.0205456341344266,9.9900912808398,0.566017085280818,0.572268828289994,0.972241665266872,-5.92376608885699
ORM2,-0.0874337539543804,6.64994456332616,-0.523560141085141,0.601394486288931,0.986219144521954,-5.94580616568474
CUL4B,0.0300292309338598,7.98967018632579,0.520686126639112,0.603390281544861,0.986219144521954,-5.94723629959559
BPI,0.11803958428614,8.15898498785651,0.518613100968895,0.604831713581578,0.986219144521954,-5.9482629872143
MYO9B,0.0289815764269323,9.50234926229964,0.512486475258148,0.609100817314598,0.986219144521954,-5.9512734169503
KLRD1,-0.0777288061737555,10.8955015365018,-0.508757898838084,0.611705545336402,0.986219144521954,-5.95308807748971
LCN2,0.11025597338179,10.9695364340996,0.488643042539986,0.625842551493883,0.996225331478298,-5.96265004828722
OLR1,0.0946231986208176,7.18235976680936,0.480793038980783,0.631397969017991,0.996225331478298,-5.96627743480577
RPS6KB2,-0.023122070250088,9.91545819342945,-0.46443419115143,0.643042620153175,0.996225331478298,-5.97364850434943
ARHGEF7,0.0232034580955415,6.43856235061385,0.453941427527565,0.650558801329599,0.996225331478298,-5.9782425130015
PSMC1,-0.0171728741423468,12.3321258890664,-0.452505847267588,0.651589957795346,0.996225331478298,-5.97886290906354
MYL5,-0.035329109986149,7.28425517614637,-0.443701574083968,0.657928613428562,0.996225331478298,-5.98262488231738
STAG3,-0.0422132548224089,6.79420483202495,-0.436137176684475,0.663394559142947,0.996225331478298,-5.98579820522214
COL17A1,0.06288358554161,7.13533059368266,0.415465093853594,0.678423861970384,0.996225331478298,-5.9941927386769
FAM3A,-0.0242751967468409,11.2605902691921,-0.400360162273897,0.689488403930297,0.996225331478298,-6.0000695146655
ACRC,-0.016821010509637,7.42923171068389,-0.386482889428499,0.69971322314942,0.996225331478298,-6.00527729342943
PEX6,-0.0268470175165766,8.47064390166975,-0.38488903153515,0.700891155861706,0.996225331478298,-6.00586369223777
PALMD,0.0134189361450643,6.28859537640368,0.384593515941198,0.701109635167972,0.996225331478298,-6.00597215012887
HLA-DOA,-0.042377531301266,9.64770301099304,-0.368097422416362,0.713344597043059,0.996225331478298,-6.01189458015046
KIF6,0.0135491159304256,6.67952865683097,0.326864664060627,0.74424793146804,0.996225331478298,-6.02556466276317
TFF3,0.050045800089265,7.23974008280268,0.314045091200179,0.753944212034236,0.996225331478298,-6.02948476036047
IRF2BP2,0.0150318949934172,9.81663199596897,0.310446376450172,0.756673293156616,0.996225331478298,-6.03055706223466
TWSG1,-0.013908416891748,8.05398411848901,-0.304078767573281,0.761509663354165,0.996225331478298,-6.0324241683232
LYL1,0.0349758197847317,13.3755790777867,0.283801113209562,0.776973064584829,0.996225331478298,-6.03811249499432
ZNF695,0.00977453391019258,6.05025582402451,0.270138595353839,0.787442880583133,0.996225331478298,-6.04172411912053
VSTM1,0.044082107191679,7.87159845323809,0.257898043196689,0.796856166155432,0.996225331478298,-6.04480870421815
CD24,0.0236613063218804,8.84680519805968,0.223790194145986,0.823239784017663,0.996225331478298,-6.05265001355152
DEFA1,0.064642657131263,13.358860834589,0.221826892570396,0.824764941679561,0.996225331478298,-6.05306759834199
HOXA6,0.0100061419345128,6.71032777987805,0.219543848047261,0.826539326896095,0.996225331478298,-6.05354856696616
JARID2,-0.0109332735622751,10.1785085469721,-0.217679980548907,0.827988591553898,0.996225331478298,-6.05393754098316
DEFA3,0.0667546656134985,12.5546940699381,0.202570859946827,0.839758234684452,0.996225331478298,-6.05696836656367
PSMB2,-0.0130341669506609,11.5550168472887,-0.192880386099346,0.847326162402135,0.996225331478298,-6.05879759259925
AZU1,-0.037393624546017,7.47488376437984,-0.18637648111443,0.852413525176708,0.996225331478298,-6.05997505515249
BCL11A,-0.0179373983507603,9.45582208920625,-0.182377590426588,0.855544559854383,0.996225331478298,-6.06067897321402
RNASE3,0.0416953784519299,8.64390477823748,0.161168555319516,0.872187993805916,0.996225331478298,-6.06415726269791
DEFA1B,0.0525796852545427,12.0987674705695,0.156903861688867,0.875541805317476,0.996225331478298,-6.06480483366686
CSTB,-0.00776627413105469,12.8172034749632,-0.151317006981013,0.87993879239453,0.996225331478298,-6.06562690187718
HLA-DQA1,-0.0202705406242002,11.91679836583,-0.150990781695099,0.880195656431672,0.996225331478298,-6.06567398316126
HP,-0.0397492766130863,8.52523395221884,-0.147825728469831,0.882688420835735,0.996225331478298,-6.06612549445315
IWS1,-0.00826800052572415,9.83531369343802,-0.143183181838906,0.886346962386559,0.996225331478298,-6.06677047889025
ELANE,-0.0408618007908317,9.55088558498559,-0.135657389707406,0.892282804176152,0.996225331478298,-6.06777232349138
ZBTB44,-0.0169576398743269,8.96197971390552,-0.135517766338213,0.892392988464459,0.996225331478298,-6.06779039954416
CDYL2,-0.00618402771281683,6.98277891752514,-0.125595108007279,0.900228738804538,0.996225331478298,-6.06902736082885
TACC3,-0.0077052596758135,9.17190058665752,-0.123878818715795,0.901585081968959,0.996225331478298,-6.06923177935743
RETN,0.0308050983088499,8.78802812097206,0.123725460518652,0.90170629154612,0.996225331478298,-6.06924990821707
CEACAM6,0.0335883916650098,8.20392735219124,0.123423584904318,0.901944891460546,0.996225331478298,-6.06928552810061
PGLYRP1,-0.0223526576052083,10.6397100380683,-0.105059042231264,0.916476095644528,0.996225331478298,-6.07128882649451
TUBB1,0.0153669329848705,12.1836529804722,0.102703709694712,0.918341932924783,0.996225331478298,-6.07152246248232
