,logFC,AveExpr,t,P.Value,adj.P.Val,B
GGA2,-0.21077681192545,10.0111503680467,-3.47040571275405,0.000601556693395826,0.00432027079802457,-0.707560612125953
ARRB2,0.170894998678402,8.66720854805662,3.4511511130622,0.000644248074327283,0.00442570416277003,-0.770175606282217
CD24,-0.300178263154619,9.25777271766121,-3.2777192586652,0.00117841067303364,0.00703181154437172,-1.31971883275859
DEFA1B,0.705202430780379,12.600298069157,3.27638556020545,0.00118378169258713,0.00703181154437172,-1.32384359079488
SIRPD,0.249801704707737,8.37730694423806,3.26966993186205,0.00121117383128953,0.00703181154437172,-1.34458957487359
FBXO7,0.495878406878173,10.2500413570113,3.26410501507546,0.00123431711890062,0.00703181154437172,-1.36175094321634
PPP1CA,-0.11148388667656,10.8985946622086,-3.26129852706481,0.00124614381798993,0.00703181154437172,-1.37039547361517
ARPC1B,0.185567303920429,12.1538516903765,3.24840755699399,0.00130183064108996,0.00709273245835218,-1.4100137834217
HOXA6,0.123408975274565,7.00789063727212,3.20320522987006,0.00151585734685032,0.00798351536007834,-1.54778712016365
CEACAM8,0.617459311356923,8.29438169378039,3.17852659806568,0.00164603127441998,0.00822501307406402,-1.62224990379137
TTLL1,-0.103458009528789,7.25173142627617,-3.17262275574831,0.00167866918445452,0.00822501307406402,-1.63998428134881
LYL1,0.247333779364908,13.5577988365005,3.16566830976289,0.00171788247749438,0.00822501307406402,-1.66083524089497
BCL11A,-0.192703816470875,9.59847623975992,-3.12484740826077,0.00196564776443058,0.00899150222725026,-1.78236723188505
LRPPRC,-0.139527965305225,9.0138746246572,-3.12082192440787,0.00199178846806177,0.00899150222725026,-1.79427238081413
CEACAM6,0.546446470828409,8.24246610566078,2.98647565222265,0.00307160899572664,0.0132536586861275,-2.18337244970647
IWS1,-0.118236731439472,9.7424832075529,-2.9831932497467,0.00310370488219441,0.0132536586861275,-2.19267867581818
VPREB3,-0.42106246505237,10.5489619150366,-2.90768333459117,0.0039323674415138,0.0163503698883995,-2.40411159112813
ARHGEF1,-0.123809077785136,9.490857407412,-2.89756063396032,0.00405764705313158,0.0164386726767895,-2.43206874701098
BAZ2A,0.146042882229104,7.24109637733941,2.889177720365,0.00416414021985592,0.0164483538684309,-2.45515149691252
DIS3L,-0.163485679482846,9.97782598448678,-2.88113750561936,0.00426866880736135,0.0164499919893437,-2.47723149224935
LCN2,0.490292072265357,11.2852564413277,2.87048771612235,0.00441080650250363,0.0165930339856089,-2.50638872486084
BTN3A2,0.144329209305289,10.6631783842531,2.83294515575026,0.00494693919072364,0.0181771253984729,-2.60836217061875
EWSR1,-0.16176553396126,10.4694760037816,-2.72419011799445,0.0068510088965124,0.0246013501283855,-2.89660501479599
FAR2,0.228675848257969,8.62132957604897,2.69754664877855,0.00740869789168071,0.0260127614863456,-2.96559172611463
VSTM1,-0.3222305105111,8.08152325830023,-2.68196963163035,0.00775340360503269,0.0266312558607645,-3.00562675555497
FAM3A,-0.103732239926887,11.5568090877409,-2.65947403568796,0.00827672825100682,0.0278238949714697,-3.0630551219811
ARHGEF11,0.190141228185739,7.66514084525686,2.64896109041052,0.00853201901526193,0.0280845625919038,-3.08973582704797
PSMB2,-0.118641047265648,11.8007957044554,-2.58327753154594,0.0102935655602466,0.0331914971126318,-3.25415775572192
RTEL1,-0.0799474283941733,6.83435131576663,-2.48772478022211,0.0134378370025079,0.0424635649279251,-3.48632131742893
CD37,-0.135768462799672,12.5246690360997,-2.48035578671871,0.013712548657656,0.0424820134884244,-3.50387862298179
MGEA5,-0.111178499653532,12.8338708026869,-2.46727747611338,0.0142123988734306,0.043183827346193,-3.53491627197694
TWSG1,0.0763677209229249,8.06284798605672,2.45520567822237,0.0146880561301027,0.0437870352557778,-3.56342594167301
ACRC,-0.101484857647275,7.41602676857882,-2.43774904816793,0.0154008344841827,0.0450617008981643,-3.60441613964619
ZNF653,0.17839465769237,9.170538422281,2.40515502154123,0.0168140038861382,0.0483020475274515,-3.6802007766855
PSMC1,-0.0715346639107229,12.4532232112853,-2.39803922006571,0.0171373277180155,0.0483517460615437,-3.69661575843514
DEFA4,0.503015159449558,9.48897589075317,2.38865844380261,0.0175719393656083,0.0487081828029141,-3.71818439260083
RPS6KB2,-0.0834118445855884,10.1877798182513,-2.37282398231093,0.0183276133777734,0.0499269467877275,-3.75440759382436
N4BP2L1,0.130705548688419,8.92140153365787,2.3506343422555,0.019434652075042,0.0520453394551972,-3.80477989049656
HIST1H2AC,0.214170412209936,11.9301253931536,2.32914356305702,0.0205623839884521,0.0539148852464304,-3.85313234134425
STRN,0.0620349046877249,7.76975845436953,2.3244672551767,0.0208152405065333,0.0539148852464304,-3.8635971038829
CD8B,-0.136736036726624,6.89285300567796,-2.31788853318668,0.0211755755988246,0.0539635636228112,-3.87828490752583
TMF1,0.0681659389198551,7.27024377645685,2.29089360751763,0.0227119732838217,0.0569601869657751,-3.93813513019894
UBAP2L,-0.10235865412049,10.3366097538374,-2.2824199568303,0.023213919893972,0.057277720935129,-3.95678285942518
BRD9,-0.0608540044013174,8.1287382691002,-2.27661051638102,0.0235636193720467,0.057277720935129,-3.96952909651876
XRCC5,-0.085424618596551,10.5718322778565,-2.23230172433984,0.0263852720667228,0.0631647422203365,-4.06571536040467
RPLP0,-0.197345765489013,11.0138762181795,-2.2210959057286,0.0271437684788623,0.0640106779053767,-4.08975239402409
ARPC4,-0.075774240754264,12.3442853277746,-2.21386219565535,0.0276433892325862,0.0642302279227739,-4.1052070840135
ROGDI,0.157779094415323,8.07611708291287,2.15504981524755,0.0320097091412357,0.0732975948451483,-4.22905166276775
NIPBL,0.126173420043363,7.5261699573752,2.12582664121156,0.0343920436088506,0.0776277555742628,-4.28938993884204
ELANE,0.392942102025044,9.75478253632697,2.07081078357692,0.0392919149133436,0.087438345863497,-4.4008193722984
YY1,0.117224251464677,11.1268840632085,2.06328220290321,0.0400067142547992,0.0876594811992336,-4.41584762347953
TCN1,0.295549140648763,9.89099420618644,2.05814402916557,0.0405008995414181,0.0876594811992336,-4.42607377564962
WDR4,-0.072109180489772,7.20601674039606,-2.04591119130194,0.0416984229130311,0.0890317678413367,-4.45032044529748
MPO,0.291298854828521,8.04364835416269,2.02000369095629,0.0443343815148832,0.0933977637246872,-4.50120863158842
SPNS3,-0.16011363019801,7.19161034629548,-1.90021355205471,0.058431345789912,0.121475692563238,-4.72830691002778
MS4A3,0.230644525469849,7.02871585472259,1.88374906510361,0.0606341752789805,0.124418177845181,-4.7584642966621
MLST8,-0.0543645268110471,8.4159764454368,-1.83771429974874,0.0671630494660354,0.135629938991886,-4.84142668475489
EFS,0.0628424680454324,5.74825510894429,1.83332423828835,0.0678149694959432,0.135629938991886,-4.84923375124228
PEX6,-0.109118709835512,8.46100655538037,-1.82565086355143,0.068967021796448,0.136209868047985,-4.86283594046065
SH3BGRL3,0.102795833553338,13.5462580319015,1.78701519513269,0.0750157542407956,0.145152356953314,-4.93047702354338
OLR1,0.254060982479912,7.13527667012399,1.78506522744709,0.0753322358871631,0.145152356953314,-4.93385345373463
AZU1,0.262990423107205,7.72556622834225,1.76739477710509,0.0782504089799126,0.148232123788983,-4.96428616249935
MED14,-0.0506012347790961,8.57339429828752,-1.76408621022884,0.0788069518878137,0.148232123788983,-4.96995141080328
TFF3,-0.204384648292403,7.15221491072381,-1.75627613751562,0.0801335533993778,0.148954134554138,-4.98328341122741
FAM65A,0.0816188827618766,10.5586156415362,1.7341670091483,0.0839881283121727,0.154303770620038,-5.02071059330651
SNURF,-0.0612521956853249,8.39845251033842,-1.71264387702513,0.0878841760132148,0.159605744943539,-5.05670015576403
BPI,0.271139045817446,8.35664613810878,1.69888561816286,0.0904505400413586,0.162399833256076,-5.07947530626367
NOP14,-0.0788836336141512,8.08645025968487,-1.67394745231402,0.0952566189222932,0.16752071127456,-5.12029886177614
CD38,-0.190190803218454,10.1707391465025,-1.67310149545452,0.0954231899665216,0.16752071127456,-5.12167331503385
LRP3,-0.13039724189801,7.81691765801557,-1.58888132662687,0.113214714486909,0.196570603175072,-5.25509775375933
NCOA3,-0.0364792566362574,8.82887613458424,-1.57711807745767,0.11589648975345,0.199039623707012,-5.27319534238437
SPSB3,0.0691498171104067,11.9624681925824,1.55923075991071,0.120070334154607,0.203990460176644,-5.30046159797459
HLA-DPA1,0.105786788990765,13.9057802561526,1.54785614319902,0.12278546157625,0.206384073713271,-5.31764139185172
GHDC,-0.06464746149217,9.11516432894319,-1.52558709680849,0.128240486181141,0.213284177017055,-5.35091777851309
HERC6,-0.173294563398603,9.93215002701879,-1.38680189613153,0.166604289918114,0.273370020684334,-5.54760384647883
ORM2,-0.174263469771465,6.7152346667228,-1.3827954701062,0.167828430420129,0.273370020684334,-5.55300742602951
HLA-DMA,0.0834866599688505,12.6399324734959,1.3311174102984,0.184232272217787,0.29504328078564,-5.62132446740127
HIST1H2BD,0.155507565965048,10.5906781168138,1.32918239631355,0.184868891125179,0.29504328078564,-5.62383263255844
UBE2F,0.0751976925743443,11.8822939391196,1.31551437885669,0.189412332111848,0.297795319043412,-5.64144652646372
KIF6,0.0385117754264783,6.6378257447013,1.31268582335008,0.190362830527751,0.297795319043412,-5.64506921872962
CLEC12A,0.144983020719064,10.5141085047554,1.24444293265769,0.21437635769167,0.33207318152239,-5.73013632488535
VPS11,0.037345981306553,8.32465510654732,1.23764154068542,0.216884945594042,0.332697295183093,-5.73836854224213
HLA-DOA,-0.0929179850769416,9.85722971189629,-1.17452572632939,0.241181588363575,0.366410490013892,-5.81263306898057
BIRC3,-0.0712322091929106,11.2301813214914,-1.11897430928307,0.264109301415915,0.396422429995636,-5.87481300153321
ADPRH,0.0459386774439326,7.73939885970832,1.11465269750743,0.265954288478085,0.396422429995636,-5.87952517077629
CTSG,0.193607580432128,8.36624475805755,1.06587391330867,0.287398076937005,0.424382207065858,-5.93145876681985
SURF6,-0.0413227241680907,9.89237921419497,-1.0581713663331,0.290888578340876,0.425356901298297,-5.93944884478571
ZNF622,-0.0291703660542407,10.6332860452772,-1.05257527878329,0.293442419250091,0.425356901298297,-5.9452177810057
PPIG,0.0528418386470552,6.91442903353503,1.0397576093584,0.299348761165808,0.429973675129069,-5.95831700214987
VNN2,0.113825728491822,12.9246994690831,1.00342165729016,0.316523076724117,0.450546361463157,-5.99458540522182
HMBS,0.135449131899641,9.03673722801692,0.898592397837673,0.369641221799951,0.521458152182074,-6.09203898065894
STAG3,0.056898782739912,6.69804136632677,0.882128098469427,0.378463544023141,0.529159382436149,-6.10637475764381
COL17A1,0.0978682873583922,7.11457017994614,0.872891000294184,0.383469798587551,0.529159382436149,-6.11430224600833
MAPK1,0.0441665343567537,10.5347995251155,0.869811815845427,0.385147651773146,0.529159382436149,-6.11692643009919
HP,0.167921589599356,8.62096052868685,0.824947367738954,0.410103111900334,0.558588721381489,-6.15411503874212
PRKAB1,0.0285256165560365,9.09261513871517,0.798055184324743,0.425514205563416,0.562947980542922,-6.17546708420464
RNASE3,0.133028351125184,8.34689806580675,0.789754229405796,0.430339029772038,0.562947980542922,-6.18191568625465
SUSD5,0.0380302685486037,7.30904391418565,0.786564267838186,0.432201613076117,0.562947980542922,-6.18437595738285
LGALS9,-0.0565960462600441,9.31769072823361,-0.785509132838729,0.432818726343948,0.562947980542922,-6.18518755298326
USPL1,-0.0505281781932712,9.41174489865427,-0.777821061333183,0.437330674478511,0.562947980542922,-6.19106837155705
TMEM101,-0.0247738453754832,9.99330484463029,-0.775222466654366,0.438861861733167,0.562947980542922,-6.19304308698981
MMP8,0.170076358025532,6.58197709859455,0.770485356315155,0.441661093941763,0.562947980542922,-6.19662596676031
CD74,0.048107596611398,13.8444017660126,0.770238450221352,0.441807275869129,0.562947980542922,-6.19681211289499
ASXL1,-0.0270418073236491,9.07306092023829,-0.704877869618063,0.481471650556285,0.608580166303144,-6.24399843727693
ACTG1,-0.0242355817463357,14.7389670904382,-0.6209542551891,0.535134434641894,0.671041592646185,-6.29847516313216
ARHGEF7,-0.0178936786232312,6.03043403403521,-0.608985746277969,0.543027234406624,0.675577189261784,-6.30568394605831
TRAPPC6B,0.0338665469224398,6.32014823702366,0.537524927573264,0.591331640679652,0.729924993963945,-6.34581315192227
MIR106A,-0.018905124955436,6.84219999779864,-0.529113355312063,0.597145665697419,0.730388495867921,-6.35020837355685
SOCS7,-0.0118940372130547,6.50230813418362,-0.517860193916486,0.604964385873714,0.730388495867921,-6.3559801981045
ZNF787,0.0213312435080675,10.4214761988047,0.513606546379733,0.607931800692307,0.730388495867921,-6.3581296730852
TACC3,-0.0247724693141869,10.3764355258773,-0.5103643482539,0.610197983889656,0.730388495867921,-6.35975615384409
LPAR3,0.017321912577477,6.99376087086147,0.472244760804169,0.637119620061598,0.756878947140846,-6.3781081382355
MYL5,0.0279363271933309,7.16986300393861,0.443880110656515,0.657471802557415,0.775227946299041,-6.39084130404641
HLA-DRB4,0.0516106136639891,10.5389057210854,0.419559550575627,0.675128693283263,0.790150618805597,-6.40113205488977
PLXDC1,0.0110907242487949,6.86985939945877,0.346619718039766,0.72913715155293,0.847085808421787,-6.4285224028836
RETN,-0.0634762418976322,9.1444807546343,-0.330562011775134,0.741222347532465,0.854058390445388,-6.4338526091054
CDYL2,0.0114906295780571,6.96615916682114,0.324304112846325,0.745949733426984,0.854058390445388,-6.43586146230206
ZNF695,0.00803969734866844,6.07905873177015,0.305417597283473,0.760274852583388,0.858666949318143,-6.44169162004688
MYO9B,-0.0143068474449028,10.1207364826468,-0.304669345584359,0.760844132307215,0.858666949318143,-6.44191540404251
ZNF362,-0.0110053455634369,9.6579143398607,-0.235955230500874,0.813639763130012,0.911738174287531,-6.4601275497712
CUL4B,0.00932223868911383,8.10592644534819,0.220587807391946,0.825574015360254,0.916692749821815,-6.4635673810258
PALMD,-0.0054443704970612,6.2619877457622,-0.213263268662272,0.831276684175204,0.916692749821815,-6.46512543823603
PGLYRP1,0.0322734164630358,11.1615875111052,0.207888777835191,0.835466809964186,0.916692749821815,-6.46623523382539
ARG1,-0.0348773078695086,8.61667849499372,-0.190863457399069,0.848770769080871,0.920915892128436,-6.46956391615749
NARS,-0.0107473369364607,10.9007050094489,-0.18805081318833,0.850972912979441,0.920915892128436,-6.47008647585339
ADSS,0.00881945313891006,9.92048546116234,0.175774502229943,0.860598046582113,0.924996539863768,-6.47227648197142
SCD,0.0121383201052759,8.91585171760956,0.147650777782098,0.882724554202755,0.9423681051624,-6.47673655609618
PRB3,-0.0024327821834601,6.4534973496899,-0.117343706371513,0.906671746606307,0.961437154119439,-6.48067468255428
JARID2,0.00498757278028659,10.5545050174549,0.103597153504553,0.917563145049392,0.966499846118693,-6.48216400065783
INTS7,-0.00453540202575598,7.52694713459435,-0.0891885499737856,0.928995770605493,0.97206179970641,-6.4835261318746
HLA-DQA1,0.0060704934532337,12.4009491283614,0.0641739135145687,0.948877500047653,0.984478593491895,-6.48540735688125
SULT1A3,-0.00218606855619095,8.50564589345248,-0.0507420260757114,0.959567235583141,0.984478593491895,-6.4861642752604
CYBA,-0.0016282235904662,14.8035370600995,-0.0370565329293812,0.970466312583662,0.984478593491895,-6.48675350105347
KLRD1,-0.00404912975452251,10.8528162868047,-0.0348809169390609,0.972199529227123,0.984478593491895,-6.48683024997238
RPL36AL,-0.00201740918504913,13.1249668521267,-0.0343430805696729,0.972628020246076,0.984478593491895,-6.48684850750068
IRF2BP2,-0.000957628104917671,9.34998665947327,-0.0247642000286179,0.980260670914369,0.984478593491895,-6.48712615345777
TEX11,0.00059384215568714,5.81309782074415,0.0194717947924078,0.984478593491895,0.984478593491895,-6.48724095960462
